Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
West Virginia,US,2/23/2021 5:30,38.4912,-80.9545,129854,2263,118796,8795,54,7245.722589,2145124,,1.742726447,84000054,USA,119695.7616,,2/22/2021,,
Wisconsin,US,2/23/2021 5:30,44.2685,-89.6165,612712,6871,544926,60915,55,10523.29661,6692770,,1.121407774,84000055,USA,1.14948E-05,,2/22/2021,,
Wyoming,US,2/23/2021 5:30,42.756,-107.3025,53900,662,52567,671,56,9313.030121,625036,,1.228200371,84000056,USA,107995.9016,,2/22/2021,,
Alabama,US,2/24/2021 5:31,32.3182,-86.9023,488973,9660,275245,204068,1,9972.558653,,,1.975569203,84000001,USA,,,2/23/2021,,
Alaska,US,2/24/2021 5:31,61.3707,-152.4044,57808,290,,,2,7902.179634,1653425,,0.50166067,84000002,USA,226018.2217,,2/23/2021,,
American Samoa,US,2/24/2021 5:31,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/23/2021,,
Arizona,US,2/24/2021 5:31,33.7298,-111.4312,810658,15650,,,4,11137.3749,7478323,,1.930530507,84000004,USA,50961.79725,,2/23/2021,,
Arkansas,US,2/24/2021 5:31,34.9697,-92.3731,316593,5377,306382,4834,5,10490.84036,2609837,,1.6983951,84000005,USA,86481.32881,,2/23/2021,,
California,US,2/24/2021 8:30,36.1162,-119.6816,3599265,49668,,,6,9113.509002,47513367,,1.37413738,84000006,USA,120249.7946,,2/23/2021,,
Colorado,US,2/24/2021 5:31,39.0598,-105.3111,439603,6051,,,8,7334.769297,6043583,,1.398470608,84000008,USA,104946.3459,,2/23/2021,,
Connecticut,US,2/24/2021 5:31,41.5978,-72.7554,276691,7572,,,9,7760.693599,6198707,,2.736626779,84000009,USA,173862.7774,,2/23/2021,,
Delaware,US,2/24/2021 5:31,39.3185,-75.5071,85228,1379,,,10,8752.42872,1399237,,1.61801286,84000010,USA,1.43694E-05,,2/23/2021,,
Diamond Princess,US,2/24/2021 5:31,,,49,0,,,88888,,,,0,84088888,USA,,,2/23/2021,,
District of Columbia,US,2/24/2021 5:31,38.8974,-77.0268,39844,998,28532,10314,11,5645.633221,1201605,,2.504768598,84000011,USA,170259.5399,,2/23/2021,,
Florida,US,2/24/2021 5:31,27.7663,-81.6868,1878533,30213,,,12,8746.419606,22777965,,1.608329478,84000012,USA,106053.8408,,2/23/2021,,
Georgia,US,2/24/2021 5:31,33.0406,-83.6431,990821,16927,,,13,9332.029062,7076399,,1.708381231,84000013,USA,66648.93167,,2/23/2021,,
Grand Princess,US,2/24/2021 5:31,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/23/2021,,
Guam,US,2/24/2021 5:31,13.4443,144.7937,7727,130,7555,42,66,4705.015558,116460,,1.68241232,316,GUM,70913.17611,,2/23/2021,,
Hawaii,US,2/24/2021 5:31,21.0943,-157.4983,28044,431,,,15,1980.68752,1070170,,1.536870632,84000015,USA,75583.80984,,2/23/2021,,
Idaho,US,2/24/2021 5:31,44.2405,-114.4788,169866,1840,92573,75453,16,9505.306186,632561,,1.083206763,84000016,USA,35396.64198,,2/23/2021,,
Illinois,US,2/24/2021 5:31,40.3495,-88.9861,1177320,22528,,,17,9290.850936,17721561,,1.913498454,84000017,USA,139850.1526,,2/23/2021,,
Indiana,US,2/24/2021 5:31,39.8494,-86.2583,657037,12450,,,18,9759.590411,7815751,,1.894870456,84000018,USA,1.16095E-05,,2/23/2021,,
Iowa,US,2/24/2021 5:31,42.0115,-93.2105,333964,5400,310864,17700,19,10584.99494,1303212,,1.616940748,84000019,USA,41305.32762,,2/23/2021,,
Kansas,US,2/24/2021 5:31,38.5266,-96.7265,293703,4640,,,20,10094.72374,1243499,,1.577742944,84000020,USA,42683.31529,,2/23/2021,,
Kentucky,US,2/24/2021 5:31,37.6681,-84.6701,399013,4476,47067,347470,21,8931.114699,3857305,,1.121767962,84000021,USA,86338.12278,,2/23/2021,,
Louisiana,US,2/24/2021 5:31,31.1695,-91.8678,426048,9503,396834,19711,22,9164.69949,5446167,,2.23049985,84000022,USA,117152.255,,2/23/2021,,
Maine,US,2/24/2021 5:31,44.6939,-69.3819,43736,660,12772,30304,23,3253.653442,1582559,,1.509054326,84000023,USA,117731.3549,,2/23/2021,,
Maryland,US,2/24/2021 5:31,39.0639,-76.8021,377628,7762,9606,360260,24,6246.245253,7689541,,2.055461989,84000024,USA,1.27191E-05,,2/23/2021,,
Massachusetts,US,2/24/2021 5:31,42.2302,-71.5301,571783,13214,477796,78104,25,8295.723629,16206346,,2.777802068,84000025,USA,2.3513E-05,,2/23/2021,,
Michigan,US,2/24/2021 5:31,43.3266,-84.5361,639712,16380,529080,94252,26,6405.5388,10216893,,2.560527237,84000026,USA,1.02303E-05,,2/23/2021,,
Minnesota,US,2/24/2021 5:31,45.6945,-93.9002,480091,6502,467147,6442,27,8512.807219,6779613,,1.354326576,84000027,USA,120213.748,,2/23/2021,,
Mississippi,US,2/24/2021 5:31,32.7416,-89.6787,291222,6577,273437,11208,28,9785.195566,1727408,,2.258414543,84000028,USA,58041.71767,,2/23/2021,,
Missouri,US,2/24/2021 5:31,38.4561,-92.2884,559438,8206,,,29,9115.186361,4411010,,1.466829211,84000029,USA,71870.65983,,2/23/2021,,
Montana,US,2/24/2021 5:31,46.9219,-110.4544,99040,1346,95772,1922,30,9266.657809,1052733,,1.35904685,84000030,USA,98498.75278,,2/23/2021,,
Nebraska,US,2/24/2021 5:31,41.1254,-98.2681,199402,2050,142336,55016,31,10308.16663,2323010,,1.028073941,84000031,USA,120088.9368,,2/23/2021,,
Nevada,US,2/24/2021 5:31,38.3135,-117.0554,291543,4903,,,32,9465.202412,2678249,,1.68174163,84000032,USA,86951.73231,,2/23/2021,,
New Hampshire,US,2/24/2021 5:31,43.4525,-71.5639,73923,1155,70040,2728,33,5436.669998,1425342,,1.562436589,84000033,USA,104826.8345,,2/23/2021,,
New Jersey,US,2/24/2021 5:31,40.2989,-74.521,772267,22978,,,34,8694.556185,10446752,,2.975395815,84000034,USA,117614.5973,,2/23/2021,,
New Mexico,US,2/24/2021 5:31,34.8405,-106.2485,183335,3644,135608,44083,35,8743.440691,2627817,,1.987618294,84000035,USA,125323.3812,,2/23/2021,,
New York,US,2/24/2021 5:31,42.1657,-74.9481,1604892,46840,,,36,8249.862326,36760944,,2.918576452,84000036,USA,188967.6857,,2/23/2021,,
North Carolina,US,2/24/2021 5:31,35.6301,-79.8064,846284,10965,,,37,8069.004787,10001773,,1.29566434,84000037,USA,9.53632E-06,,2/23/2021,,
North Dakota,US,2/24/2021 5:31,47.5289,-99.784,99311,1469,97286,661,38,13045.6577,1395829,,1.477629355,84000038,USA,183164.7556,,2/23/2021,,
Northern Mariana Islands,US,2/24/2021 5:31,15.0979,145.6739,143,2,29,112,69,259.3210503,17572,,1.398601399,580,MNP,31865.66082,,2/23/2021,,
Ohio,US,2/24/2021 5:31,40.3888,-82.7649,958153,18538,894113,45498,39,8196.978382,11765500,,1.935181542,84000039,USA,1.00654E-05,,2/23/2021,,
Oklahoma,US,2/24/2021 5:31,35.5653,-96.9289,421223,4227,401945,15051,40,10645.08686,3430090,,1.003506456,84000040,USA,86684.73941,,2/23/2021,,
Oregon,US,2/24/2021 5:31,44.572,-122.0709,153645,2162,,,41,3642.830267,3498165,,1.407139835,84000041,USA,82939.38195,,2/23/2021,,
Pennsylvania,US,2/24/2021 5:31,40.5908,-77.2098,925690,23705,816884,85101,42,7230.829522,10150802,,2.56079249,84000042,USA,79290.81957,,2/23/2021,,
Puerto Rico,US,2/24/2021 5:31,18.2208,-66.5901,99476,1986,89469,8021,72,3114.76303,1681960,,1.996461458,630,PRI,52665.03303,,2/23/2021,,
Rhode Island,US,2/24/2021 5:31,41.6809,-71.5118,124262,2495,,,44,11729.90133,2902822,,2.007854372,84000044,USA,274016.3174,,2/23/2021,,
South Carolina,US,2/24/2021 5:31,33.8569,-80.945,506912,8357,230793,267762,45,9845.409941,4849625,,1.648609621,84000045,USA,94190.99604,,2/23/2021,,
South Dakota,US,2/24/2021 5:31,44.2998,-99.4388,111546,1863,107745,1938,46,12608.92615,682960,,1.670162982,84000046,USA,7.72004E-06,,2/23/2021,,
Tennessee,US,2/24/2021 5:31,35.7478,-86.6923,761669,11198,738731,12152,47,11159.19729,6804207,,1.46939761,84000047,USA,99634.40674,,2/23/2021,,
Texas,US,2/24/2021 5:31,31.0545,-97.5635,2656350,42531,2353741,257323,48,9151.592945,19242281,,1.602398265,84000048,USA,66362.11881,,2/23/2021,,
Utah,US,2/24/2021 5:31,40.15,-111.8624,367789,1865,346157,19767,49,11472.04673,2809360,,0.507084225,84000049,USA,87629.34511,,2/23/2021,,
Vermont,US,2/24/2021 5:31,44.0459,-72.7107,14691,199,11907,2585,50,2354.368426,1029049,,1.354570826,84000050,USA,164914.6059,,2/23/2021,,
Virgin Islands,US,2/24/2021 5:31,18.3358,-64.8963,2589,25,2483,81,78,2413.580937,46486,,0.965623793,850,VIR,43336.31652,,2/23/2021,,
Virginia,US,2/24/2021 5:31,37.7693,-78.17,567039,7658,,,51,6643.286718,5778994,,1.350524391,84000051,USA,67705.2444,,2/23/2021,,
Washington,US,2/24/2021 5:31,47.4009,-121.4905,335693,4881,,,53,4408.374484,5120226,,1.454007084,84000053,USA,67239.6316,,2/23/2021,,
West Virginia,US,2/24/2021 5:31,38.4912,-80.9545,130139,2274,119337,8528,54,7261.625302,2153621,,1.747362436,84000054,USA,120169.8856,,2/23/2021,,
Wisconsin,US,2/24/2021 5:31,44.2685,-89.6165,613419,6910,545562,60947,55,10535.4393,6709759,,1.126473096,84000055,USA,1.1524E-05,,2/23/2021,,
Wyoming,US,2/24/2021 5:31,42.756,-107.3025,53944,671,52668,605,56,9320.632595,625036,,1.243882545,84000056,USA,107995.9016,,2/23/2021,,
Alabama,US,2/25/2021 5:31,32.3182,-86.9023,490220,9744,275245,205231,1,9997.991102,,,1.987679001,84000001,USA,,,2/24/2021,,
Alaska,US,2/25/2021 5:31,61.3707,-152.4044,57996,290,,,2,7927.878668,1662156,,0.500034485,84000002,USA,227211.7231,,2/24/2021,,
American Samoa,US,2/25/2021 5:31,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/24/2021,,
Arizona,US,2/25/2021 5:31,33.7298,-111.4312,811968,15693,,,4,11155.37257,7512395,,1.932711634,84000004,USA,51074.24839,,2/24/2021,,
Arkansas,US,2/25/2021 5:31,34.9697,-92.3731,317396,5387,307306,4703,5,10517.44911,2618676,,1.697248863,84000005,USA,86774.22391,,2/24/2021,,
California,US,2/25/2021 8:30,36.1162,-119.6816,3605300,50831,,,6,9128.775164,47652172,,1.40438738,84000006,USA,120601.091,,2/24/2021,,
Colorado,US,2/25/2021 5:31,39.0598,-105.3111,440766,6056,,,8,7355.051525,6080273,,1.396975149,84000008,USA,105583.4648,,2/24/2021,,
Connecticut,US,2/25/2021 5:31,41.5978,-72.7554,278184,7595,,,9,7802.569611,6227431,,2.730207345,84000009,USA,174668.4348,,2/24/2021,,
Delaware,US,2/25/2021 5:31,39.3185,-75.5071,85506,1402,,,10,8780.977732,1408358,,1.639651019,84000010,USA,1.4463E-05,,2/24/2021,,
Diamond Princess,US,2/25/2021 5:31,,,49,0,,,88888,,,,0,84088888,USA,,,2/24/2021,,
District of Columbia,US,2/25/2021 5:31,38.8974,-77.0268,39943,1001,28532,10410,11,5659.660871,1204605,,2.506071151,84000011,USA,170684.6202,,2/24/2021,,
Florida,US,2/25/2021 5:31,27.7663,-81.6868,1885661,30340,,,12,8779.607461,22884978,,1.60898486,84000012,USA,106552.0916,,2/24/2021,,
Georgia,US,2/25/2021 5:31,33.0406,-83.6431,994061,17064,,,13,9362.544941,7096779,,1.716594857,84000013,USA,66840.88032,,2/24/2021,,
Grand Princess,US,2/25/2021 5:31,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/24/2021,,
Guam,US,2/25/2021 5:31,13.4443,144.7937,7729,130,7555,44,66,4706.233369,116893,,1.68197697,316,GUM,71176.83235,,2/24/2021,,
Hawaii,US,2/25/2021 5:31,21.0943,-157.4983,28093,435,,,15,1984.148285,1075225,,1.548428434,84000015,USA,75940.83363,,2/24/2021,,
Idaho,US,2/25/2021 5:31,44.2405,-114.4788,170289,1840,92859,75590,16,9528.976282,633858,,1.080516064,84000016,USA,35469.21908,,2/24/2021,,
Illinois,US,2/25/2021 5:31,40.3495,-88.9861,1179342,22575,,,17,9306.807601,17804537,,1.914203005,84000017,USA,140504.9598,,2/24/2021,,
Indiana,US,2/25/2021 5:31,39.8494,-86.2583,658043,12467,,,18,9774.533478,7856992,,1.894557043,84000018,USA,1.16707E-05,,2/24/2021,,
Iowa,US,2/25/2021 5:31,42.0115,-93.2105,334665,5415,311666,17584,19,10607.21315,1305902,,1.618035946,84000019,USA,41390.58721,,2/24/2021,,
Kansas,US,2/25/2021 5:31,38.5266,-96.7265,294801,4719,,,20,10132.41278,1248768,,1.598636806,84000020,USA,42864.17461,,2/24/2021,,
Kentucky,US,2/25/2021 5:31,37.6681,-84.6701,400307,4527,47225,348555,21,8960.078323,3862877,,1.130882048,84000021,USA,86462.84095,,2/24/2021,,
Louisiana,US,2/25/2021 5:31,31.1695,-91.8678,426925,9528,408463,8934,22,9183.564598,5467897,,2.231773731,84000022,USA,117619.688,,2/24/2021,,
Maine,US,2/25/2021 5:31,44.6939,-69.3819,43900,677,12779,30444,23,3265.853898,1595407,,1.54214123,84000023,USA,118687.1565,,2/24/2021,,
Maryland,US,2/25/2021 5:31,39.0639,-76.8021,378490,7789,9626,361075,24,6260.503368,7718790,,2.057914344,84000024,USA,1.27674E-05,,2/24/2021,,
Massachusetts,US,2/25/2021 5:31,42.2302,-71.5301,573885,13243,477796,80144,25,8326.220533,16324773,,2.778431219,84000025,USA,2.36848E-05,,2/24/2021,,
Michigan,US,2/25/2021 5:31,43.3266,-84.5361,641270,16389,529080,95801,26,6421.139303,10258784,,2.555709763,84000026,USA,1.02723E-05,,2/24/2021,,
Minnesota,US,2/25/2021 5:31,45.6945,-93.9002,480845,6511,467969,6365,27,8526.176885,6785781,,1.354074598,84000027,USA,120323.1168,,2/24/2021,,
Mississippi,US,2/25/2021 5:31,32.7416,-89.6787,291891,6605,273437,11849,28,9807.67428,1728077,,2.262830988,84000028,USA,58064.19638,,2/24/2021,,
Missouri,US,2/25/2021 5:31,38.4561,-92.2884,560327,8223,,,29,9129.671256,4422930,,1.467535921,84000029,USA,72064.87799,,2/24/2021,,
Montana,US,2/25/2021 5:31,46.9219,-110.4544,99242,1348,96040,1854,30,9285.557899,1056170,,1.358295883,84000030,USA,98820.335,,2/24/2021,,
Nebraska,US,2/25/2021 5:31,41.1254,-98.2681,199782,2054,153585,44143,31,10327.81089,2335453,,1.028120652,84000031,USA,120732.1827,,2/24/2021,,
Nevada,US,2/25/2021 5:31,38.3135,-117.0554,292059,4919,,,32,9481.95481,2686592,,1.684248731,84000032,USA,87222.59522,,2/24/2021,,
New Hampshire,US,2/25/2021 5:31,43.4525,-71.5639,74258,1157,70318,2783,33,5461.307587,1434178,,1.558081284,84000033,USA,105476.6785,,2/24/2021,,
New Jersey,US,2/25/2021 5:31,40.2989,-74.521,775386,23077,,,34,8729.671399,10487491,,2.976195082,84000034,USA,118073.2567,,2/24/2021,,
New Mexico,US,2/25/2021 5:31,34.8405,-106.2485,183781,3658,137250,42873,35,8764.710904,2642422,,1.990412502,84000035,USA,126019.9091,,2/24/2021,,
New York,US,2/25/2021 5:31,42.1657,-74.9481,1611031,46960,,,36,8281.41953,36977757,,2.914903562,84000036,USA,190082.2014,,2/24/2021,,
North Carolina,US,2/25/2021 5:31,35.6301,-79.8064,849630,11074,,,37,8100.907659,10040527,,1.303390888,84000037,USA,9.57327E-06,,2/24/2021,,
North Dakota,US,2/25/2021 5:31,47.5289,-99.784,99399,1470,97389,672,38,13060.74834,1399342,,1.476926787,84000038,USA,183625.7417,,2/24/2021,,
Northern Mariana Islands,US,2/25/2021 5:31,15.0979,145.6739,143,2,29,112,69,259.3210503,17572,,1.398601399,580,MNP,31865.66082,,2/24/2021,,
Ohio,US,2/25/2021 5:31,40.3888,-82.7649,959995,18569,897425,43997,39,8212.736652,11829556,,1.934697577,84000039,USA,1.01202E-05,,2/24/2021,,
Oklahoma,US,2/25/2021 5:31,35.5653,-96.9289,422038,4264,403159,14615,40,10665.68342,3445441,,1.010335562,84000040,USA,87072.68767,,2/24/2021,,
Oregon,US,2/25/2021 5:31,44.572,-122.0709,154062,2194,,,41,3652.717085,3510691,,1.424101985,84000041,USA,83236.36585,,2/24/2021,,
Pennsylvania,US,2/25/2021 5:31,40.5908,-77.2098,928456,23783,828570,76103,42,7252.43554,10190768,,2.561564576,84000042,USA,79603.00544,,2/24/2021,,
Puerto Rico,US,2/25/2021 5:31,18.2208,-66.5901,99519,2007,90027,7485,72,3116.109433,1687912,,2.016700329,630,PRI,52851.40029,,2/24/2021,,
Rhode Island,US,2/25/2021 5:31,41.6809,-71.5118,124718,2499,,,44,11772.94614,2922011,,2.003720393,84000044,USA,275827.6924,,2/24/2021,,
South Carolina,US,2/25/2021 5:31,33.8569,-80.945,509044,8398,230793,269853,45,9886.818339,4905303,,1.649759156,84000045,USA,95272.39229,,2/24/2021,,
South Dakota,US,2/25/2021 5:31,44.2998,-99.4388,111808,1864,108053,1891,46,12638.54208,685063,,1.667143675,84000046,USA,7.74381E-06,,2/24/2021,,
Tennessee,US,2/25/2021 5:31,35.7478,-86.6923,763579,11266,743254,9476,47,11187.23875,6833344,,1.47461505,84000047,USA,100061.0616,,2/24/2021,,
Texas,US,2/25/2021 5:31,31.0545,-97.5635,2663833,42838,2368008,250263,48,9177.517317,19303921,,1.609521168,84000048,USA,66574.70073,,2/24/2021,,
Utah,US,2/25/2021 5:31,40.15,-111.8624,368601,1879,347721,19001,49,11497.37458,2819300,,0.509765302,84000049,USA,87939.39284,,2/24/2021,,
Vermont,US,2/25/2021 5:31,44.0459,-72.7107,14768,201,11998,2569,50,2366.708387,1031951,,1.361050921,84000050,USA,165379.6782,,2/24/2021,,
Virgin Islands,US,2/25/2021 5:31,18.3358,-64.8963,2623,25,2487,111,78,2445.27725,46979,,0.953107129,850,VIR,43795.91304,,2/24/2021,,
Virginia,US,2/25/2021 5:31,37.7693,-78.17,568946,7807,,,51,6665.628651,5799799,,1.372186464,84000051,USA,67948.99057,,2/24/2021,,
Washington,US,2/25/2021 5:31,47.4009,-121.4905,336565,4912,,,53,4419.825728,5145517,,1.459450626,84000053,USA,67571.75708,,2/24/2021,,
West Virginia,US,2/25/2021 5:31,38.4912,-80.9545,130382,2285,120030,8067,54,7275.184458,2162020,,1.752542529,84000054,USA,120638.5414,,2/24/2021,,
Wisconsin,US,2/25/2021 5:31,44.2685,-89.6165,614260,6936,546408,60916,55,10549.88343,6737019,,1.129163546,84000055,USA,1.15708E-05,,2/24/2021,,
Wyoming,US,2/25/2021 5:31,42.756,-107.3025,53988,671,52679,638,56,9328.235068,629838,,1.242868786,84000056,USA,108825.6079,,2/24/2021,,
Alabama,US,2/26/2021 5:30,32.3182,-86.9023,491110,9831,285130,196149,1,10016.14257,,,2.001791859,84000001,USA,,,2/25/2021,,
Alaska,US,2/26/2021 5:30,61.3707,-152.4044,58179,290,,,2,7952.894217,1671043,,0.498461644,84000002,USA,228426.5493,,2/25/2021,,
American Samoa,US,2/26/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/25/2021,,
Arizona,US,2/26/2021 5:30,33.7298,-111.4312,812907,15814,,,4,11168.2732,7549777,,1.945363984,84000004,USA,51225.63496,,2/25/2021,,
Arkansas,US,2/26/2021 5:30,34.9697,-92.3731,318122,5397,307978,4747,5,10541.50634,2627733,,1.696518946,84000005,USA,87074.3428,,2/25/2021,,
California,US,2/26/2021 8:30,36.1162,-119.6816,3611324,51315,,,6,9144.038795,47814160,,1.415522169,84000006,USA,121011.0603,,2/25/2021,,
Colorado,US,2/26/2021 5:30,39.0598,-105.3111,441690,6062,,,8,7374.482873,6119346,,1.395177982,84000008,USA,106261.9644,,2/25/2021,,
Connecticut,US,2/26/2021 5:30,41.5978,-72.7554,279159,7614,,,9,7829.916638,6267131,,2.727477889,84000009,USA,175781.9497,,2/25/2021,,
Delaware,US,2/26/2021 5:30,39.3185,-75.5071,85801,1406,,,10,8811.272547,1416608,,1.63867554,84000010,USA,1.45478E-05,,2/25/2021,,
Diamond Princess,US,2/26/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,2/25/2021,,
District of Columbia,US,2/26/2021 5:30,38.8974,-77.0268,40122,1005,28679,10438,11,5685.023996,1209653,,2.504860176,84000011,USA,171399.8886,,2/25/2021,,
Florida,US,2/26/2021 5:30,27.7663,-81.6868,1892301,30478,,,12,8810.523194,22981739,,1.610631712,84000012,USA,107002.6093,,2/25/2021,,
Georgia,US,2/26/2021 5:30,33.0406,-83.6431,997388,17199,,,13,9393.880229,7125751,,1.724404144,84000013,USA,67113.75256,,2/25/2021,,
Grand Princess,US,2/26/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/25/2021,,
Guam,US,2/26/2021 5:30,13.4443,144.7937,7729,130,7559,40,66,4706.233369,117265,,1.68197697,316,GUM,71403.34533,,2/25/2021,,
Hawaii,US,2/26/2021 5:30,21.0943,-157.4983,28124,435,,,15,1986.337748,1080715,,1.546721661,84000015,USA,76328.58055,,2/25/2021,,
Idaho,US,2/26/2021 5:30,44.2405,-114.4788,170595,1850,93252,75493,16,9546.09933,635314,,1.084439755,84000016,USA,35550.69346,,2/25/2021,,
Illinois,US,2/26/2021 5:30,40.3495,-88.9861,1181226,22607,,,17,9321.675235,17895829,,1.913858991,84000017,USA,141225.3929,,2/25/2021,,
Indiana,US,2/26/2021 5:30,39.8494,-86.2583,659127,12494,,,18,9790.635153,7902509,,1.895537582,84000018,USA,1.17383E-05,,2/25/2021,,
Iowa,US,2/26/2021 5:30,42.0115,-93.2105,335244,5438,312817,16989,19,10625.56457,1308496,,1.622102111,84000019,USA,41472.80409,,2/25/2021,,
Kansas,US,2/26/2021 5:30,38.5266,-96.7265,294823,4719,,,20,10133.30523,1248768,,1.598496011,84000020,USA,42864.17461,,2/25/2021,,
Kentucky,US,2/26/2021 5:30,37.6681,-84.6701,401750,4570,47259,349921,21,8992.377016,3878912,,1.137523335,84000021,USA,86821.75262,,2/25/2021,,
Louisiana,US,2/26/2021 5:30,31.1695,-91.8678,427689,9561,408463,9665,22,9199.998967,5521097,,2.2355029,84000022,USA,118764.0709,,2/25/2021,,
Maine,US,2/26/2021 5:30,44.6939,-69.3819,44118,701,12786,30631,23,3282.071578,1607004,,1.588920622,84000023,USA,119549.8924,,2/25/2021,,
Maryland,US,2/26/2021 5:30,39.0639,-76.8021,379466,7805,9635,362026,24,6276.647127,7755974,,2.056837767,84000024,USA,1.2829E-05,,2/25/2021,,
Massachusetts,US,2/26/2021 5:30,42.2302,-71.5301,575993,13266,494740,65275,25,8356.804487,16446149,,2.773992045,84000025,USA,2.38609E-05,,2/25/2021,,
Michigan,US,2/26/2021 5:30,43.3266,-84.5361,642868,16436,529080,97352,26,6437.140334,10308944,,2.556667932,84000026,USA,1.03225E-05,,2/25/2021,,
Minnesota,US,2/26/2021 5:30,45.6945,-93.9002,481831,6518,468498,6815,27,8543.660296,6831489,,1.352756464,84000027,USA,121133.5952,,2/25/2021,,
Mississippi,US,2/26/2021 5:30,32.7416,-89.6787,292811,6613,273437,12761,28,9838.586711,1728997,,2.258453405,84000028,USA,58095.10881,,2/25/2021,,
Missouri,US,2/26/2021 5:30,38.4561,-92.2884,561281,8255,,,29,9145.215227,4445341,,1.470742819,84000029,USA,72430.03095,,2/25/2021,,
Montana,US,2/26/2021 5:30,46.9219,-110.4544,99445,1350,96178,1917,30,9304.551553,1063419,,1.357534315,84000030,USA,99498.58624,,2/25/2021,,
Nebraska,US,2/26/2021 5:30,41.1254,-98.2681,200163,2063,153753,44347,31,10347.50683,2347453,,1.030660012,84000031,USA,121352.5275,,2/25/2021,,
Nevada,US,2/26/2021 5:30,38.3135,-117.0554,292630,4933,,,32,9500.492832,2696649,,1.685746506,84000032,USA,87549.10466,,2/25/2021,,
New Hampshire,US,2/26/2021 5:30,43.4525,-71.5639,74568,1163,70547,2858,33,5484.106549,1443626,,1.559650252,84000033,USA,106171.532,,2/25/2021,,
New Jersey,US,2/26/2021 5:30,40.2989,-74.521,778963,23147,,,34,8769.942998,10535018,,2.971514693,84000034,USA,118608.3387,,2/25/2021,,
New Mexico,US,2/26/2021 5:30,34.8405,-106.2485,184080,3671,139593,40816,35,8778.970531,2652210,,1.994241634,84000035,USA,126486.7092,,2/25/2021,,
New York,US,2/26/2021 5:30,42.1657,-74.9481,1619924,47065,,,36,8327.133526,37256699,,2.905383216,84000036,USA,191516.088,,2/25/2021,,
North Carolina,US,2/26/2021 5:30,35.6301,-79.8064,852981,11137,,,37,8132.858204,10103137,,1.305656281,84000037,USA,9.63297E-06,,2/25/2021,,
North Dakota,US,2/26/2021 5:30,47.5289,-99.784,99488,1471,97474,676,38,13072.5584,1403080,,1.4765963,84000038,USA,184116.253,,2/25/2021,,
Northern Mariana Islands,US,2/26/2021 5:30,15.0979,145.6739,143,2,29,112,69,259.3210503,17572,,1.398601399,580,MNP,31865.66082,,2/25/2021,,
Ohio,US,2/26/2021 5:30,40.3888,-82.7649,962404,18604,901025,42771,39,8233.345595,11912875,,1.933491548,84000039,USA,1.01914E-05,,2/25/2021,,
Oklahoma,US,2/26/2021 5:30,35.5653,-96.9289,423191,4302,404310,14579,40,10694.82187,3456445,,1.016562261,84000040,USA,87350.77917,,2/25/2021,,
